labyrinth_id,labyrinth_name,theme,order,quality
064,Accord of Bak and Kuchisake-onna,Orders,Obayifo,Q9_Celestial
064,Accord of Bak and Kuchisake-onna,Orders,Bakhtak,Q10_Ethereal
064,Accord of Bak and Kuchisake-onna,Orders,Kuchisake-onna,Q11_Transcendent
065,Synod of Ba & Babingepet,Orders,Hag,Q1_Common
065,Synod of Ba & Babingepet,Orders,Boo Hag,Q2_Uncommon
065,Synod of Ba & Babingepet,Orders,Namahage,Q3_Rare
065,Synod of Ba & Babingepet,Orders,Night hag,Q4_Superior
065,Synod of Ba & Babingepet,Orders,Ba,Q5_Epic
065,Synod of Ba & Babingepet,Orders,Babi ngepet,Q6_Mythic
065,Synod of Ba & Babingepet,Orders,Baccoo,Q7_Ancient
065,Synod of Ba & Babingepet,Orders,Bahamut,Q8_Arcane
065,Synod of Ba & Babingepet,Orders,Ba Jiao Gui,Q9_Celestial
065,Synod of Ba & Babingepet,Orders,Balaur,Q10_Ethereal
065,Synod of Ba & Babingepet,Orders,Baloz,Q11_Transcendent
066,Oath of Bardi & Doppelgänger,Orders,Peluda,Q1_Common
066,Oath of Bardi & Doppelgänger,Orders,Luduan,Q2_Uncommon
066,Oath of Bardi & Doppelgänger,Orders,Keelut,Q3_Rare
066,Oath of Bardi & Doppelgänger,Orders,Melusine,Q4_Superior
066,Oath of Bardi & Doppelgänger,Orders,Doppelgänger,Q5_Epic
066,Oath of Bardi & Doppelgänger,Orders,Banshee,Q6_Mythic
066,Oath of Bardi & Doppelgänger,Orders,Bardha,Q7_Ancient
066,Oath of Bardi & Doppelgänger,Orders,Bardi,Q8_Arcane
066,Oath of Bardi & Doppelgänger,Orders,Bar Juchne,Q9_Celestial
066,Oath of Bardi & Doppelgänger,Orders,Barnacle Geese,Q10_Ethereal
066,Oath of Bardi & Doppelgänger,Orders,Basajaun,Q11_Transcendent
067,Circle of Bauk and Yomotsu-shikome,Orders,Domovoi,Q1_Common
067,Circle of Bauk and Yomotsu-shikome,Orders,Dvorovoi,Q2_Uncommon
067,Circle of Bauk and Yomotsu-shikome,Orders,Fomorian,Q3_Rare
067,Circle of Bauk and Yomotsu-shikome,Orders,Eurynomos,Q4_Superior
067,Circle of Bauk and Yomotsu-shikome,Orders,Kholomodumo,Q5_Epic
067,Circle of Bauk and Yomotsu-shikome,Orders,Yomotsu-shikome,Q6_Mythic
067,Circle of Bauk and Yomotsu-shikome,Orders,Baš Čelik,Q7_Ancient
067,Circle of Bauk and Yomotsu-shikome,Orders,Bathala,Q8_Arcane
067,Circle of Bauk and Yomotsu-shikome,Orders,Batibat,Q9_Celestial
067,Circle of Bauk and Yomotsu-shikome,Orders,Batsu,Q10_Ethereal
067,Circle of Bauk and Yomotsu-shikome,Orders,Bauk,Q11_Transcendent
068,Accord of Tipua and Betobeto-san,Orders,Tipua,Q1_Common
068,Accord of Tipua and Betobeto-san,Orders,Kupua,Q2_Uncommon
068,Accord of Tipua and Betobeto-san,Orders,Baykok,Q3_Rare
068,Accord of Tipua and Betobeto-san,Orders,Bean Nighe,Q4_Superior
068,Accord of Tipua and Betobeto-san,Orders,Behemoth,Q5_Epic
068,Accord of Tipua and Betobeto-san,Orders,Berehynia,Q6_Mythic
068,Accord of Tipua and Betobeto-san,Orders,Bergrisar,Q7_Ancient
068,Accord of Tipua and Betobeto-san,Orders,Bergsrå,Q8_Arcane
068,Accord of Tipua and Betobeto-san,Orders,Betobeto-san,Q9_Celestial
068,Accord of Tipua and Betobeto-san,Orders,Bhūta,Q10_Ethereal
068,Accord of Tipua and Betobeto-san,Orders,Bi-blouk,Q11_Transcendent
069,Circle of Bies and BloodyBonesWaterbo,Orders,Ördög,Q1_Common
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bicorn – Human-faced cow that feeds on good men,Q2_Uncommon
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bichura,Q3_Rare
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bies,Q4_Superior
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bigfoot,Q5_Epic
069,Circle of Bies and BloodyBonesWaterbo,Orders,Binbōgami,Q6_Mythic
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bishop-fish,Q7_Ancient
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bixi,Q8_Arcane
069,Circle of Bies and BloodyBonesWaterbo,Orders,Black Dog,Q9_Celestial
069,Circle of Bies and BloodyBonesWaterbo,Orders,Blemmyae,Q10_Ethereal
069,Circle of Bies and BloodyBonesWaterbo,Orders,Bloody Bones – Water bogeyman,Q11_Transcendent
070,Circle of Ngen and Geniusloci,Orders,Genius loci,Q1_Common
070,Circle of Ngen and Geniusloci,Orders,Ngen,Q2_Uncommon
070,Circle of Ngen and Geniusloci,Orders,Warlock,Q3_Rare
070,Circle of Ngen and Geniusloci,Orders,Phoenix,Q4_Superior
070,Circle of Ngen and Geniusloci,Orders,Caladrius,Q5_Epic
070,Circle of Ngen and Geniusloci,Orders,Indus Worm,Q6_Mythic
070,Circle of Ngen and Geniusloci,Orders,Morgens,Q7_Ancient
070,Circle of Ngen and Geniusloci,Orders,Sōgenbi,Q8_Arcane
070,Circle of Ngen and Geniusloci,Orders,Gegenees,Q9_Celestial
070,Circle of Ngen and Geniusloci,Orders,Keukegen,Q10_Ethereal
070,Circle of Ngen and Geniusloci,Orders,Genderuwo,Q11_Transcendent
071,Synod of Uwan & Wana-games-ak,Orders,Uwan,Q1_Common
071,Synod of Uwan & Wana-games-ak,Orders,Wanyūdō,Q2_Uncommon
071,Synod of Uwan & Wana-games-ak,Orders,Swan maiden,Q3_Rare
071,Synod of Uwan & Wana-games-ak,Orders,Muldjewangk,Q4_Superior
071,Synod of Uwan & Wana-games-ak,Orders,Wana-games-ak,Q5_Epic
071,Synod of Uwan & Wana-games-ak,Orders,Bodach,Q6_Mythic
071,Synod of Uwan & Wana-games-ak,Orders,Bogeyman,Q7_Ancient
071,Synod of Uwan & Wana-games-ak,Orders,Boggart,Q8_Arcane
071,Synod of Uwan & Wana-games-ak,Orders,Boginki,Q9_Celestial
071,Synod of Uwan & Wana-games-ak,Orders,Bogle,Q10_Ethereal
071,Synod of Uwan & Wana-games-ak,Orders,Boi-tatá,Q11_Transcendent
072,Ward of Mora and Soraki-gaeshi,Orders,Onmoraki,Q1_Common
072,Ward of Mora and Soraki-gaeshi,Orders,Mora,Q2_Uncommon
072,Ward of Mora and Soraki-gaeshi,Orders,Soraki-gaeshi,Q3_Rare
072,Ward of Mora and Soraki-gaeshi,Orders,Kikimora,Q4_Superior
072,Ward of Mora and Soraki-gaeshi,Orders,Gaki,Q5_Epic
072,Ward of Mora and Soraki-gaeshi,Orders,Drakon,Q6_Mythic
072,Ward of Mora and Soraki-gaeshi,Orders,Morena,Q7_Ancient
072,Ward of Mora and Soraki-gaeshi,Orders,Chakora,Q8_Arcane
072,Ward of Mora and Soraki-gaeshi,Orders,Soragami,Q9_Celestial
072,Ward of Mora and Soraki-gaeshi,Orders,Mandrake,Q10_Ethereal
072,Ward of Mora and Soraki-gaeshi,Orders,Drakaina,Q11_Transcendent
073,Seal of Brag & MaresofDiomedes,Orders,Medusa,Q1_Common
073,Seal of Brag & MaresofDiomedes,Orders,Shedu,Q2_Uncommon
073,Seal of Brag & MaresofDiomedes,Orders,Empusa,Q3_Rare
073,Seal of Brag & MaresofDiomedes,Orders,Rusalka,Q4_Superior
073,Seal of Brag & MaresofDiomedes,Orders,Mares of Diomedes,Q5_Epic
073,Seal of Brag & MaresofDiomedes,Orders,Boobrie,Q6_Mythic
073,Seal of Brag & MaresofDiomedes,Orders,Bozaloshtsh,Q7_Ancient
073,Seal of Brag & MaresofDiomedes,Orders,Brag,Q8_Arcane
073,Seal of Brag & MaresofDiomedes,Orders,British big cat,Q9_Celestial
073,Seal of Brag & MaresofDiomedes,Orders,Broxa,Q10_Ethereal
073,Seal of Brag & MaresofDiomedes,Orders,Bokkenrijders,Q11_Transcendent
074,Oath of Nāga & Camahueto,Orders,Nāga,Q1_Common
074,Oath of Nāga & Camahueto,Orders,Bugbear,Q2_Uncommon
074,Oath of Nāga & Camahueto,Orders,Bugul Noz,Q3_Rare
074,Oath of Nāga & Camahueto,Orders,Bukavac,Q4_Superior
074,Oath of Nāga & Camahueto,Orders,Bunyip,Q5_Epic
074,Oath of Nāga & Camahueto,Orders,Bunny Man,Q6_Mythic
074,Oath of Nāga & Camahueto,Orders,Byangoma,Q7_Ancient
074,Oath of Nāga & Camahueto,Orders,Bysen,Q8_Arcane
074,Oath of Nāga & Camahueto,Orders,Cabeiri,Q9_Celestial
074,Oath of Nāga & Camahueto,Orders,Cacus,Q10_Ethereal
074,Oath of Nāga & Camahueto,Orders,Camahueto,Q11_Transcendent
075,Oath of Mamuna & Uma-no-ashi,Orders,Yacumama,Q1_Common
075,Oath of Mamuna & Uma-no-ashi,Orders,Mamuna,Q2_Uncommon
075,Oath of Mamuna & Uma-no-ashi,Orders,Mami Wata,Q3_Rare
075,Oath of Mamuna & Uma-no-ashi,Orders,Kodama,Q4_Superior
075,Oath of Mamuna & Uma-no-ashi,Orders,Namazu,Q5_Epic
075,Oath of Mamuna & Uma-no-ashi,Orders,Lamassu,Q6_Mythic
075,Oath of Mamuna & Uma-no-ashi,Orders,Gamayun,Q7_Ancient
075,Oath of Mamuna & Uma-no-ashi,Orders,Uma-no-ashi,Q8_Arcane
075,Oath of Mamuna & Uma-no-ashi,Orders,Hitodama,Q9_Celestial
075,Oath of Mamuna & Uma-no-ashi,Orders,Camazotz,Q10_Ethereal
075,Oath of Mamuna & Uma-no-ashi,Orders,Kamatayan,Q11_Transcendent
076,Seal of Nisse & Paasselkädevils,Orders,Nisse,Q1_Common
076,Seal of Nisse & Paasselkädevils,Orders,Ežerinis,Q2_Uncommon
076,Seal of Nisse & Paasselkädevils,Orders,Žiburinis,Q3_Rare
076,Seal of Nisse & Paasselkädevils,Orders,Paasselkä devils,Q4_Superior
076,Seal of Nisse & Paasselkädevils,Orders,Campe,Q5_Epic
076,Seal of Nisse & Paasselkädevils,Orders,Candileja,Q6_Mythic
076,Seal of Nisse & Paasselkädevils,Orders,Canaima,Q7_Ancient
076,Seal of Nisse & Paasselkädevils,Orders,Caoineag,Q8_Arcane
076,Seal of Nisse & Paasselkädevils,Orders,Căpcăun,Q9_Celestial
076,Seal of Nisse & Paasselkädevils,Orders,Carbuncle,Q10_Ethereal
076,Seal of Nisse & Paasselkädevils,Orders,Cath Palug,Q11_Transcendent
077,Covenant of Likho & CeryneianHind,Orders,Hokhokw,Q1_Common
077,Covenant of Likho & CeryneianHind,Orders,Shachihoko,Q2_Uncommon
077,Covenant of Likho & CeryneianHind,Orders,Likho,Q3_Rare
077,Covenant of Likho & CeryneianHind,Orders,Ceasg,Q4_Superior
077,Covenant of Likho & CeryneianHind,Orders,Cericopithicus,Q5_Epic
077,Covenant of Likho & CeryneianHind,Orders,Ceryneian Hind,Q6_Mythic
077,Covenant of Likho & CeryneianHind,Orders,Cetus,Q7_Ancient
077,Covenant of Likho & CeryneianHind,Orders,Chalkydri,Q8_Arcane
077,Covenant of Likho & CeryneianHind,Orders,Chamrosh,Q9_Celestial
077,Covenant of Likho & CeryneianHind,Orders,Changeling,Q10_Ethereal
077,Covenant of Likho & CeryneianHind,Orders,Čhápa,Q11_Transcendent
078,Synod of Mayura & Kurage-no-hinotama,Orders,Mayura,Q1_Common
078,Synod of Mayura & Kurage-no-hinotama,Orders,Urayuli,Q2_Uncommon
078,Synod of Mayura & Kurage-no-hinotama,Orders,Jatayu,Q3_Rare
078,Synod of Mayura & Kurage-no-hinotama,Orders,Mareikura,Q4_Superior
078,Synod of Mayura & Kurage-no-hinotama,Orders,Gurangatch,Q5_Epic
078,Synod of Mayura & Kurage-no-hinotama,Orders,Nurarihyon,Q6_Mythic
078,Synod of Mayura & Kurage-no-hinotama,Orders,Tsurara-onna,Q7_Ancient
078,Synod of Mayura & Kurage-no-hinotama,Orders,Katsura-otoko,Q8_Arcane
078,Synod of Mayura & Kurage-no-hinotama,Orders,Makura-gaeshi,Q9_Celestial
078,Synod of Mayura & Kurage-no-hinotama,Orders,Kurage-no-hinotama,Q10_Ethereal
078,Synod of Mayura & Kurage-no-hinotama,Orders,Chenoo,Q11_Transcendent
079,Circle of Chol and Chromandi,Orders,Toyol,Q1_Common
079,Circle of Chol and Chromandi,Orders,Cherufe,Q2_Uncommon
079,Circle of Chol and Chromandi,Orders,Chimaera,Q3_Rare
079,Circle of Chol and Chromandi,Orders,Chimimōryō,Q4_Superior
079,Circle of Chol and Chromandi,Orders,Chitauli,Q5_Epic
079,Circle of Chol and Chromandi,Orders,Chol,Q6_Mythic
079,Circle of Chol and Chromandi,Orders,Choorile,Q7_Ancient
079,Circle of Chol and Chromandi,Orders,Chort,Q8_Arcane
079,Circle of Chol and Chromandi,Orders,Chromandi,Q9_Celestial
079,Circle of Chol and Chromandi,Orders,Chrysaor,Q10_Ethereal
079,Circle of Chol and Chromandi,Orders,Chukwa,Q11_Transcendent
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Wild man,Q1_Common
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Wild Hunt,Q2_Uncommon
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Wild people,Q3_Rare
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Sack Man,Q4_Superior
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Scorpion Man,Q5_Epic
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,WORLD MYTHOLOGICAL CREATURES,Q6_Mythic
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Jake the Alligator Man,Q7_Ancient
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Long Ma,Q8_Arcane
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Mandi,Q9_Celestial
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,Ded Moroz,Q10_Ethereal
080,Conclave of Mandi and WORLDMYTHOLOGICALC,Orders,World Turtle,Q11_Transcendent
081,Covenant of Chut & DarkWatchers,Orders,Witch,Q1_Common
081,Covenant of Chut & DarkWatchers,Orders,Fetch,Q2_Uncommon
081,Covenant of Chut & DarkWatchers,Orders,Witte Wieven,Q3_Rare
081,Covenant of Chut & DarkWatchers,Orders,Dark Watchers,Q4_Superior
081,Covenant of Chut & DarkWatchers,Orders,Chupacabra,Q5_Epic
081,Covenant of Chut & DarkWatchers,Orders,Church grim,Q6_Mythic
081,Covenant of Chut & DarkWatchers,Orders,Churel,Q7_Ancient
081,Covenant of Chut & DarkWatchers,Orders,Chut,Q8_Arcane
081,Covenant of Chut & DarkWatchers,Orders,Cihuateteo,Q9_Celestial
081,Covenant of Chut & DarkWatchers,Orders,Cikavac,Q10_Ethereal
081,Covenant of Chut & DarkWatchers,Orders,Cinnamon bird,Q11_Transcendent
082,Conclave of Wekufe and Coryciannymphs,Orders,Wekufe,Q1_Common
082,Conclave of Wekufe and Coryciannymphs,Orders,Jiufeng,Q2_Uncommon
082,Conclave of Wekufe and Coryciannymphs,Orders,Nukekubi,Q3_Rare
082,Conclave of Wekufe and Coryciannymphs,Orders,Cipactli,Q4_Superior
082,Conclave of Wekufe and Coryciannymphs,Orders,Cipitio,Q5_Epic
082,Conclave of Wekufe and Coryciannymphs,Orders,Cirein cròin,Q6_Mythic
082,Conclave of Wekufe and Coryciannymphs,Orders,Coblynau,Q7_Ancient
082,Conclave of Wekufe and Coryciannymphs,Orders,Cofgod,Q8_Arcane
082,Conclave of Wekufe and Coryciannymphs,Orders,Colo Colo,Q9_Celestial
082,Conclave of Wekufe and Coryciannymphs,Orders,Corycian nymphs,Q10_Ethereal
082,Conclave of Wekufe and Coryciannymphs,Orders,Cretan Bull,Q11_Transcendent
083,Ward of Cuco and TheCuBird,Orders,Upiór,Q1_Common
083,Ward of Cuco and TheCuBird,Orders,Hupia,Q2_Uncommon
083,Ward of Cuco and TheCuBird,Orders,Tupilaq,Q3_Rare
083,Ward of Cuco and TheCuBird,Orders,Crinaeae,Q4_Superior
083,Ward of Cuco and TheCuBird,Orders,The Cu Bird,Q5_Epic
083,Ward of Cuco and TheCuBird,Orders,Cuco,Q6_Mythic
083,Ward of Cuco and TheCuBird,Orders,Cucuy,Q7_Ancient
083,Ward of Cuco and TheCuBird,Orders,Cuegle,Q8_Arcane
083,Ward of Cuco and TheCuBird,Orders,Cuélebre,Q9_Celestial
083,Ward of Cuco and TheCuBird,Orders,Curruid,Q10_Ethereal
083,Ward of Cuco and TheCuBird,Orders,Cyclops,Q11_Transcendent
084,Seal of Iye & OpiyelGuabiron,Orders,Opiyel Guabiron,Q1_Common
084,Seal of Iye & OpiyelGuabiron,Orders,Iye,Q2_Uncommon
084,Seal of Iye & OpiyelGuabiron,Orders,Jack-In-Irons,Q3_Rare
084,Seal of Iye & OpiyelGuabiron,Orders,Er Gui,Q4_Superior
084,Seal of Iye & OpiyelGuabiron,Orders,Nü Gui,Q5_Epic
084,Seal of Iye & OpiyelGuabiron,Orders,Topielec,Q6_Mythic
084,Seal of Iye & OpiyelGuabiron,Orders,Shui Gui,Q7_Ancient
084,Seal of Iye & OpiyelGuabiron,Orders,Yuan Gui,Q8_Arcane
084,Seal of Iye & OpiyelGuabiron,Orders,Rain Bird,Q9_Celestial
084,Seal of Iye & OpiyelGuabiron,Orders,Fire Bird,Q10_Ethereal
084,Seal of Iye & OpiyelGuabiron,Orders,Vengeful ghost,Q11_Transcendent
085,Oath of Dahu & Yakshibrokenanchor,Orders,Shisa,Q1_Common
085,Oath of Dahu & Yakshibrokenanchor,Orders,Zashiki-warashi,Q2_Uncommon
085,Oath of Dahu & Yakshibrokenanchor,Orders,Mephistopheles,Q3_Rare
085,Oath of Dahu & Yakshibrokenanchor,Orders,Ishigaq,Q4_Superior
085,Oath of Dahu & Yakshibrokenanchor,Orders,Shikigami,Q5_Epic
085,Oath of Dahu & Yakshibrokenanchor,Orders,Shiki-ōji,Q6_Mythic
085,Oath of Dahu & Yakshibrokenanchor,Orders,Mishibizhiw,Q7_Ancient
085,Oath of Dahu & Yakshibrokenanchor,Orders,Yakshi[broken anchor],Q8_Arcane
085,Oath of Dahu & Yakshibrokenanchor,Orders,Cyhyraeth,Q9_Celestial
085,Oath of Dahu & Yakshibrokenanchor,Orders,Dactyl,Q10_Ethereal
085,Oath of Dahu & Yakshibrokenanchor,Orders,Dahu,Q11_Transcendent
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Wassan-mon-ganeehla-ak,Q1_Common
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Maski-mon-gwe-zo-os,Q2_Uncommon
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Mungoon-Gali,Q3_Rare
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Gana,Q4_Superior
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Sango,Q5_Epic
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Ragana,Q6_Mythic
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Gagana,Q7_Ancient
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Maa-alused,Q8_Arcane
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Grassman,Q9_Celestial
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Pesanta,Q10_Ethereal
086,Ward of Gana and Wassan-mon-ganeehl,Orders,Sandman,Q11_Transcendent
087,Conclave of Pillan and LavabearMiniatureb,Orders,Will-o'-the-Wisp,Q1_Common
087,Conclave of Pillan and LavabearMiniatureb,Orders,Kee-wakw,Q2_Uncommon
087,Conclave of Pillan and LavabearMiniatureb,Orders,Pillan,Q3_Rare
087,Conclave of Pillan and LavabearMiniatureb,Orders,Gargouille,Q4_Superior
087,Conclave of Pillan and LavabearMiniatureb,Orders,Killmoulis,Q5_Epic
087,Conclave of Pillan and LavabearMiniatureb,Orders,Ghillie Dhu,Q6_Mythic
087,Conclave of Pillan and LavabearMiniatureb,Orders,Theriocephalus,Q7_Ancient
087,Conclave of Pillan and LavabearMiniatureb,Orders,The Swallower,Q8_Arcane
087,Conclave of Pillan and LavabearMiniatureb,Orders,Underwater panther,Q9_Celestial
087,Conclave of Pillan and LavabearMiniatureb,Orders,Lava bear – Miniature bear thought to inhabit the lava beds of south-central Oregon,Q10_Ethereal
087,Conclave of Pillan and LavabearMiniatureb,Orders,Danava,Q11_Transcendent
088,Accord of Varaha and Tlahuelpuchi,Orders,Dullahan,Q1_Common
088,Accord of Varaha and Tlahuelpuchi,Orders,Varaha,Q2_Uncommon
088,Accord of Varaha and Tlahuelpuchi,Orders,Kahaku,Q3_Rare
088,Accord of Varaha and Tlahuelpuchi,Orders,Scylla,Q4_Superior
088,Accord of Varaha and Tlahuelpuchi,Orders,Katallan,Q5_Epic
088,Accord of Varaha and Tlahuelpuchi,Orders,Tlahuelpuchi,Q6_Mythic
088,Accord of Varaha and Tlahuelpuchi,Orders,Lavellan,Q7_Ancient
088,Accord of Varaha and Tlahuelpuchi,Orders,Urmahlullu,Q8_Arcane
088,Accord of Varaha and Tlahuelpuchi,Orders,Forest Bull,Q9_Celestial
088,Accord of Varaha and Tlahuelpuchi,Orders,Kashanbo,Q10_Ethereal
088,Accord of Varaha and Tlahuelpuchi,Orders,Maha-pudma,Q11_Transcendent
089,Circle of Dip and DeadSeaApes,Orders,Zennyo Ryūō,Q1_Common
089,Circle of Dip and DeadSeaApes,Orders,Daphnaie,Q2_Uncommon
089,Circle of Dip and DeadSeaApes,Orders,Dark elf,Q3_Rare
089,Circle of Dip and DeadSeaApes,Orders,Datsue-ba,Q4_Superior
089,Circle of Dip and DeadSeaApes,Orders,Dead Sea Apes,Q5_Epic
089,Circle of Dip and DeadSeaApes,Orders,Deity,Q6_Mythic
089,Circle of Dip and DeadSeaApes,Orders,Demigod,Q7_Ancient
089,Circle of Dip and DeadSeaApes,Orders,Dip,Q8_Arcane
089,Circle of Dip and DeadSeaApes,Orders,Di Penates,Q9_Celestial
089,Circle of Dip and DeadSeaApes,Orders,Dipsa,Q10_Ethereal
089,Circle of Dip and DeadSeaApes,Orders,Di sma undar jordi,Q11_Transcendent
090,Synod of Yali & StymphalianBird,Orders,Yali,Q1_Common
090,Synod of Yali & StymphalianBird,Orders,Yale,Q2_Uncommon
090,Synod of Yali & StymphalianBird,Orders,Scitalis,Q3_Rare
090,Synod of Yali & StymphalianBird,Orders,Hypnalis,Q4_Superior
090,Synod of Yali & StymphalianBird,Orders,Muscaliet,Q5_Epic
090,Synod of Yali & StymphalianBird,Orders,Qalupalik,Q6_Mythic
090,Synod of Yali & StymphalianBird,Orders,Stymphalian Bird,Q7_Ancient
090,Synod of Yali & StymphalianBird,Orders,Do-gakw-ho-wad,Q8_Arcane
090,Synod of Yali & StymphalianBird,Orders,Dokkaebi,Q9_Celestial
090,Synod of Yali & StymphalianBird,Orders,Dökkálfar,Q10_Ethereal
090,Synod of Yali & StymphalianBird,Orders,Dola,Q11_Transcendent
091,Covenant of Otso & Metee-kolen-ol,Orders,Hitotsume-kozō,Q1_Common
091,Covenant of Otso & Metee-kolen-ol,Orders,Tōfu-kozō,Q2_Uncommon
091,Covenant of Otso & Metee-kolen-ol,Orders,Sodehiki-kozō,Q3_Rare
091,Covenant of Otso & Metee-kolen-ol,Orders,Otso,Q4_Superior
091,Covenant of Otso & Metee-kolen-ol,Orders,Metee-kolen-ol,Q5_Epic
091,Covenant of Otso & Metee-kolen-ol,Orders,Ubume,Q6_Mythic
091,Covenant of Otso & Metee-kolen-ol,Orders,Vitore,Q7_Ancient
091,Covenant of Otso & Metee-kolen-ol,Orders,Erchitu,Q8_Arcane
091,Covenant of Otso & Metee-kolen-ol,Orders,Hyakume,Q9_Celestial
091,Covenant of Otso & Metee-kolen-ol,Orders,Kitsune-Tsuki,Q10_Ethereal
091,Covenant of Otso & Metee-kolen-ol,Orders,Grootslang,Q11_Transcendent
092,Seal of Drac & Senpoku-Kanpoku,Orders,Inkanyamba,Q1_Common
092,Seal of Drac & Senpoku-Kanpoku,Orders,Minka Bird,Q2_Uncommon
092,Seal of Drac & Senpoku-Kanpoku,Orders,Kanbo,Q3_Rare
092,Seal of Drac & Senpoku-Kanpoku,Orders,Yukinko,Q4_Superior
092,Seal of Drac & Senpoku-Kanpoku,Orders,Orang Minyak,Q5_Epic
092,Seal of Drac & Senpoku-Kanpoku,Orders,Lambton Worm,Q6_Mythic
092,Seal of Drac & Senpoku-Kanpoku,Orders,Engkanto,Q7_Ancient
092,Seal of Drac & Senpoku-Kanpoku,Orders,Kanbari-nyūdō,Q8_Arcane
092,Seal of Drac & Senpoku-Kanpoku,Orders,Kallikantzaroi,Q9_Celestial
092,Seal of Drac & Senpoku-Kanpoku,Orders,Senpoku-Kanpoku,Q10_Ethereal
092,Seal of Drac & Senpoku-Kanpoku,Orders,Drac,Q11_Transcendent
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Ippon-datara,Q1_Common
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Dzee-dzee-bon-da,Q2_Uncommon
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Qlippoth,Q3_Rare
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Hippocamp,Q4_Superior
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Tarasque,Q5_Epic
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Hippopodes,Q6_Mythic
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Hippogriff,Q7_Ancient
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Tarantasio,Q8_Arcane
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,N-dam-keno-wet,Q9_Celestial
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Wa-won-dee-a-megw,Q10_Ethereal
093,Ward of Qlippoth and Wa-won-dee-a-megw,Orders,Tartaruchi,Q11_Transcendent
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Yōkai,Q1_Common
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Yadōkai,Q2_Uncommon
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Kekkai,Q3_Rare
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Garkain,Q4_Superior
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Pouākai,Q5_Epic
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Dr Jekyll and Mr Hyde,Q6_Mythic
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Dryad,Q7_Ancient
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Duergar,Q8_Arcane
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Duwende,Q9_Celestial
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Dvergr,Q10_Ethereal
094,Accord of Yōkai and DrJekyllandMrHyde,Orders,Dwarf,Q11_Transcendent
095,Synod of Ifrit & Fearsomecritters,Orders,Ifrit,Q1_Common
095,Synod of Ifrit & Fearsomecritters,Orders,Sprite,Q2_Uncommon
095,Synod of Ifrit & Fearsomecritters,Orders,Fearsome critters,Q3_Rare
095,Synod of Ifrit & Fearsomecritters,Orders,Dybbuk,Q4_Superior
095,Synod of Ifrit & Fearsomecritters,Orders,Each Uisge,Q5_Epic
095,Synod of Ifrit & Fearsomecritters,Orders,Ebu Gogo,Q6_Mythic
095,Synod of Ifrit & Fearsomecritters,Orders,Echidna,Q7_Ancient
095,Synod of Ifrit & Fearsomecritters,Orders,Echeneis,Q8_Arcane
095,Synod of Ifrit & Fearsomecritters,Orders,Egbere,Q9_Celestial
095,Synod of Ifrit & Fearsomecritters,Orders,Eikthyrnir,Q10_Ethereal
